x,y,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988
1167.951701,905.5215934,6.216606101,5.66296048,7.288927695,6.423246964,6.222576268,7.003974137,6.975413927,7.035268599,7.055312843,6.603943825,6.701960366,6.862757913,7.302496424,7.177018766,5.918893854,5.932245187,5.796057751,6.924612396,NA,7.476472381,6.854354502,5.918893854,7.020190708,7.389563954,6.380122537,6.01615716,6.003887067,6.196444128,7.192182059,7.237059026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.7896009
2131.280092,977.2945535,6.617402978,6.624065228,7.13169851,6.64118217,7.240649694,7.153833802,6.650279049,7.446001498,6.64118217,7.607381426,6.785587645,7.087573706,7.421775794,6.953684211,6.768493212,6.753437919,6.701960366,6.159095388,6.586171655,7.169350017,6.517671273,6.906754779,6.720220155,6.617402978,6.606650186,6.927557906,7.049254841,6.891625897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.3779445
1733.791533,1010.282022,NA,NA,NA,NA,NA,NA,NA,6.865891075,5.97126184,7.001245622,6.063785209,6.613384218,7.999678579,6.807934944,6.620073207,7.424761762,6.633318433,6.063785209,7.327780538,7.504942068,6.09356977,6.782192056,6.964135612,6.459904454,6.921658184,7.090076836,6.527957918,6.637258031,6.401917197,6.617402978,NA,6.72982407,6.980075941,NA,NA,NA,NA,NA,NA,7.156956365,NA,6.555356892,6.827629235,NA,189.6437582
1817.921407,900.2435539,5.953243334,5.826000107,6.539585956,6.100318952,7.304515946,6.698268054,7.215239979,6.698268054,6.363028104,7.372118028,6.450470422,6.542471961,7.397561536,7.037905963,7.125283092,7.622174595,NA,6.336825731,6.91671502,7.055312843,5.802118375,6.894670039,6.948897222,7.175489714,7.106606138,7.055312843,6.811244379,6.517671273,NA,NA,6.726233402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.5935511
1518.726675,902.2556516,6.359573869,6.927557906,6.878326468,6.396929655,6.561030666,7.161622003,6.606650186,6.91671502,6.873163834,6.525029658,5.802118375,5.877735782,7.173191742,6.442540166,5.187385806,6.206575927,7.283448229,5.771441123,6.597145702,7.205635176,5.840641657,5.932245187,6.800170068,7.01571242,6.862757913,6.423246964,6.09356977,6.431331082,6.961296046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.1147884
436.630669,926.2954979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.510258341,4.875197323,5.826000107,6.978213743,7.06646697,6.467698726,5.897153868,5.713732806,6.630683386,6.633318433,6.558197803,6.606650186,6.070737728,6.692083743,5.598421959,6.776506992,7.216709487,7.201170883,5.857933154,6.447305863,6.588926478,7.217443432,6.289715571,7.134890852,7.089243155,6.65544035,6.613384218,6.466144724,6.196444128,187.8760744
666.0276586,1089.647189,NA,NA,6.575075841,6.572282543,5.869296913,6.994849986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.582025139,6.579251212,6.807934944,6.350885717,6.964135612,7.073269717,6.313548046,6.932447892,6.401917197,7.017506143,6.33150185,7.288927695,6.285998095,7.200424893,7.142827401,5.749392986,NA,6.91770561,6.941190055,6.869014451,7.192182059,7.440146681,6.745236349,5.831882477,6.663132696,187.6339902
3344.154407,1412.746377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.876264612,6.423246964,6.756932389,6.086774727,6.212606096,6.568077911,6.579251212,6.206575927,7.050989447,6.816735881,NA,5.257495372,7.424761762,6.396929655,6.196444128,6.765038977,6.785587645,7.339537695,5.634789603,6.126869184,6.883462586,6.222576268,7.001245622,5.627621114,7.111512116,7.17472431,NA,7.122866659,7.44132039,7.317876199,NA,NA,NA,185.4081145
3045.63286,870.672003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.891625897,6.385194399,6.406879986,6.64118217,NA,6.717804695,6.679599186,6.08221891,6.498282149,6.833031733,7.074963198,6.726233402,7.209340257,7.081708586,6.525029658,6.704414355,6.630683386,7.353081921,6.602587892,6.529418838,6.391917113,6.975413927,7.232010332,6.516193076,NA,7.734558844,7.651120176,7.079184395,7.291656209,184.4453347
2327.905116,706.4217531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.927557906,5.953243334,6.242223265,6.216606101,7.049254841,6.689599269,6.546785411,7.139660336,6.827629235,6.450470422,7.237059026,7.198183577,7.446001498,6.579251212,7.127693699,7.249215057,7.218909708,6.651571874,6.725033642,7.006695227,7.340835554,5.863631176,6.753437919,7.121252453,6.953684211,7.006695227,6.6147256,184.1369068
1800.574501,591.6165224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.393590754,6.100318952,5.680172609,5.66296048,6.251903883,6.380122537,7.276556403,6.953684211,6.90475077,6.816735881,6.624065228,6.685860947,7.764720545,6.216606101,6.270988432,6.726233402,6.428105273,6.785587645,6.267200549,7.224024808,6.800170068,7.149916836,5.96100534,6.708084084,6.635946556,7.065613364,6.473890696,5.897153868,184.1059702
2588.873812,1034.784258,NA,NA,NA,NA,NA,NA,6.32256524,7.427738841,6.115892125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97354302,6.276643489,6.423246964,6.501289671,6.192362489,6.782192056,6.770789424,6.202535517,7.127693699,6.593044534,6.340359304,5.983936281,NA,7.322510434,7.014814351,6.473890696,6.200509174,7.177782416,7.176254532,6.171700597,7.659171368,7.168579897,6.684611728,6.941190055,6.672032945,180.6968808
2380.769943,737.9450158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.599870499,6.354370041,6.551080335,7.074963198,7.368970402,6.568077911,7.165493475,6.776506992,6.532334292,6.84694314,7.13169851,7.046647278,6.532334292,7.180831199,7.331060305,7.298445102,6.670766321,6.597145702,7.178545484,7.138073034,6.549650742,7.03966035,7.063903961,6.906754779,7.207118856,6.93439721,179.6456434
2296.98793,1018.196987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65415252,NA,6.946975992,7.444248649,7.050989447,6.800170068,6.970730078,7.33628566,6.818924065,7.273092596,6.822197391,6.871091295,6.878326468,6.852242569,7.51479976,7.58781722,7.122059882,7.218909708,7.43838353,7.275172319,6.721425701,6.93439721,7.25981961,7.444248649,7.231287004,7.137278437,177.6050258
2919.402108,813.6571511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.807934944,6.242223265,6.597145702,6.708084084,6.165417854,6.289715571,6.133398043,6.838405201,6.086774727,6.159095388,6.075346031,6.924612396,7.229838778,6.186208624,5.598421959,5.826000107,7.013915475,7.071573364,5.993961427,NA,7.095893221,7.005789019,6.142037406,6.771935556,7.772752716,6.774223886,6.774223886,6.395261598,176.6801902
2383.07702,882.2660311,6.137727054,6.345636361,6.791221463,6.126869184,6.620073207,7.34601021,7.02464903,7.18690102,5.771441123,7.482118924,6.327936784,7.215239979,7.482118924,7.424761762,7.378383713,6.56526497,7.292337176,6.830874235,6.202535517,NA,6.782192056,6.359573869,6.807934944,6.490723535,6.695798917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.019296654,6.727431725,176.4350523
2708.785144,1054.292097,6.318968114,5.590986981,6.776506992,6.12249281,7.317876199,6.899723107,6.447305863,7.351158226,5.609471795,6.539585956,6.368187186,6.843749949,6.532334292,6.710523109,6.345636361,7.106606138,6.126869184,6.603943825,6.242223265,7.073269717,6.159095388,6.467698726,5.978885765,6.695798917,6.498282149,6.637258031,6.406879986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.771318
2133.786965,780.1112057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.459585514,6.561030666,7.290974778,7.409741954,6.857514063,6.901737207,6.561030666,6.909753282,7.619724214,6.996681488,6.822197391,6.756932389,7.268223021,7.214504414,7.109879463,7.003065459,6.583409222,7.446585099,7.093404626,6.133398043,6.895682698,6.732210706,7.192934221,7.138867,6.81563999,172.7747076
667.9969309,796.0268799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51479976,6.732210706,6.695798917,7.507690078,7.753623547,6.455198563,6.759255271,6.735780014,6.154858094,6.568077911,6.401917197,7.029087564,7.529943371,6.475432717,6.633318433,6.938284484,6.529418838,7.576097341,6.744059186,7.274479559,7.370860167,7.313886832,6.440946541,5.693732139,6.678342115,171.5070993
1820.890165,282.7890413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.280008253,6.052089169,6.276643489,5.883322388,6.11146734,6.656726524,7.384610383,6.939253946,5.905361848,5.855071922,6.675823222,6.782192056,7.005789019,6.791221463,6.483107351,7.139660336,6.400257445,6.453624999,6.908754779,6.970730078,6.880384082,6.510258341,7.170119543,NA,7.297091005,6.423246964,5.075173815,171.3119898
2021.184014,1191.139366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.289715571,7.026426809,7.593374193,6.807934944,6.878326468,6.359573869,6.785587645,7.257002707,7.401841579,6.56526497,6.513230111,7.044905117,6.434546519,6.415096959,6.50578406,NA,7.347299701,7.110696123,6.470799504,NA,7.03966035,6.232448017,6.751101469,7.214504414,6.978213743,7.051855623,6.972606251,171.0477967
848.8854637,918.6917917,6.478509642,6.238324625,7.050989447,6.620073207,6.558197803,7.215239979,7.037905963,7.159291905,6.741700695,6.478509642,6.921658184,6.656726524,7.167037877,7.087573706,6.71417053,6.759255271,6.542471961,6.633318433,7.055312843,7.365812837,6.807934944,6.212606096,6.542471961,NA,6.929516771,6.327936784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.3025476
1955.088121,870.5535911,6.09356977,5.855071922,7.053585727,6.759255271,7.34601021,7.102499356,6.996681488,6.295266001,6.336825731,7.02464903,6.774223886,6.354370041,7.53369371,6.708084084,6.415096959,7.18690102,6.418364936,6.624065228,6.159095388,6.747586527,6.599870499,6.852242569,6.970730078,7.074963198,7.165493475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.4481961
2493.100279,1122.546846,6.698268054,6.593044534,5.645446898,5.416100402,6.633318433,6.91671502,5.966146739,NA,NA,NA,NA,NA,NA,7.381501895,6.794586581,NA,NA,6.475432717,6.66057515,6.942156706,6.100318952,5.017279837,6.695798917,NA,5.267858159,6.624065228,5.680172609,6.603943825,NA,NA,6.280395839,6.354370041,6.899723107,6.621405652,7.05012252,6.69950034,7.392647521,NA,NA,NA,NA,NA,NA,NA,167.4108957
2269.533512,1358.16757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.253470383,7.564757013,6.64118217,6.65415252,6.385194399,6.97354302,6.9902565,7.512071246,6.558197803,6.582025139,6.88857246,6.704414355,6.779921907,NA,6.972606251,NA,7.311886164,6.635946556,6.850126166,7.359467638,6.517671273,6.688354714,7.181591945,7.057036982,6.968850378,7.13169851,166.1629955
1916.496967,704.1811067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.786897381,5.765191103,5.480638923,6.726233402,7.500529485,7.177018766,NA,6.626717749,6.385194399,7.262628601,7.779466967,6.434546519,6.656726524,6.637258031,6.453624999,6.708084084,6.29710932,7.180069874,6.695798917,6.929516771,6.03068526,6.463029457,6.516193076,6.56526497,6.996681488,6.742880636,165.7979867
1893.270496,436.9500306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.465908119,5.634789603,6.388561406,6.32256524,6.849066283,6.588926478,6.463029457,6.65415252,6.704414355,7.068172,5.739792912,6.770789424,6.285998095,6.683360946,6.248042875,5.231108617,6.419994928,7.215239979,6.306275287,7.13169851,5.164785974,6.71417053,5.993961427,6.894670039,7.003065459,6.661854741,165.6043952
252.4624156,1491.084904,6.914730893,6.568077911,6.32256524,5.159055299,7.096721378,6.762729507,7.098375639,6.426488457,6.689599269,6.186208624,6.749931194,5.673323267,6.047372179,5.723585102,6.633318433,6.008813185,5.283203729,6.212606096,6.340359304,5.308267697,6.968850378,7.106606138,6.309918278,6.104793232,6.154858094,6.805722553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.6560811
2621.996026,1226.368395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.01571242,NA,6.575075841,6.052089169,6.426488457,6.744059186,5.937536205,6.906754779,6.104793232,6.656726524,6.008813185,6.206575927,6.532334292,6.624065228,6.386879319,6.21860012,7.057036982,6.573680167,7.184629153,6.706862337,6.12249281,6.652863029,6.901737207,7.005789019,6.677083461,7.002155954,164.280834
1654.771233,707.206278,NA,NA,NA,6.486160789,7.143617603,5.846438775,6.579251212,6.165417854,6.212606096,7.029087564,NA,NA,NA,NA,6.66949809,7.365812837,6.860663671,6.396929655,6.251903883,6.086774727,5.991464547,6.12249281,6.735780014,7.057897937,6.796823718,6.929516771,6.226536669,6.65415252,6.9117473,6.527957918,6.115892125,NA,6.165417854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.3298429
1820.987911,300.3230344,NA,NA,6.720220155,6.93439721,5.214935758,5.402677382,6.624065228,5.416100402,5.855071922,6.186208624,5.318119994,5.552959585,7.147559271,6.575075841,6.035481433,6.643789733,6.927557906,6.66057515,6.345636361,5.937536205,5.953243334,6.261491684,6.871091295,7.133295955,6.791221463,6.304448802,6.388561406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.2013221
1814.838117,724.4951221,NA,NA,NA,NA,NA,5.978885765,6.833031733,6.126869184,5.863631176,7.127693699,6.070737728,6.486160789,NA,6.860663671,6.336825731,6.999422468,6.774223886,5.846438775,5.932245187,NA,5.673323267,6.637258031,6.901737207,6.630683386,6.841615476,6.794586581,5.97126184,6.93439721,7.529943371,6.532334292,7.070724107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.7546946
